pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado
,,,,,,,,,,,,
,,,,,,"Documenting climate change can sometimes leave little room for optimism. That’s why Kiliii Yüyan, one of our 2022 Photographers of the Year, makes it his mission to highlight the solutions that are already out there and in practice by Native communities around the world. “Eighty percent of the world’s existing land biodiversity is on territories managed by Indigenous peoples, who make up just 5 percent of the global population,” he says. “Nearly all of that territory encompasses people making a living with wildlife. This is where my hope lives.”

📸 @kiliiiyuyan | Cousins Berthe Simigaq and Nellie Simigaq push strollers across the sea ice on their way to annual dogsled races in Qaanaaq, Greenland. The races are the biggest events in town and reflect the important relationship that Inughuit, or northern Greenlandic Inuit, have with dog teams—the main means of transportation here during much of the year.

📸 @gleb_raygorodetsky | Kiliii Yüyan stands on the back of a dogsled while photographing a story on Indigenous land stewardship in Greenland with writer Gleb Raygorodetsky.

Learn more about Kiliii and our other Photographers of the Year at the link in bio.",113.159 Me gusta,2022-12-19T17:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320555956_119322587680304_5350294415332700487_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Gy_P4tBHcU4AX-X7l0a&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjgyMzM3Njc2NTYwMTc2OA%3D%3D.2-ccb7-5&oh=00_AfAshurmlFunWm-l7nyux3CsHcTAuDsZfM_5wqoAdQfCfQ&oe=6415FE3F&_nc_sid=6136e7,imagenpreubaH346-1.jpg,"Photo by National Geographic on December 19, 2022.",346
,,,,,,"Documenting climate change can sometimes leave little room for optimism. That’s why Kiliii Yüyan, one of our 2022 Photographers of the Year, makes it his mission to highlight the solutions that are already out there and in practice by Native communities around the world. “Eighty percent of the world’s existing land biodiversity is on territories managed by Indigenous peoples, who make up just 5 percent of the global population,” he says. “Nearly all of that territory encompasses people making a living with wildlife. This is where my hope lives.”

📸 @kiliiiyuyan | Cousins Berthe Simigaq and Nellie Simigaq push strollers across the sea ice on their way to annual dogsled races in Qaanaaq, Greenland. The races are the biggest events in town and reflect the important relationship that Inughuit, or northern Greenlandic Inuit, have with dog teams—the main means of transportation here during much of the year.

📸 @gleb_raygorodetsky | Kiliii Yüyan stands on the back of a dogsled while photographing a story on Indigenous land stewardship in Greenland with writer Gleb Raygorodetsky.

Learn more about Kiliii and our other Photographers of the Year at the link in bio.",113.159 Me gusta,2022-12-19T17:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320775808_1310131859780925_2345729072985652919_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=lxJx3R6EOnEAX8Y8RIl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjgyMzM3OTEzMTA3NTM3Mw%3D%3D.2-ccb7-5&oh=00_AfDuXo65C1HHWukW-5crF-KHEbPUrB8eqOTNMPc0BHfGAA&oe=6417AFE8&_nc_sid=6136e7,imagenpreubaH346-2.jpg,"Photo by National Geographic on December 19, 2022.",346
,,,,,,,,,,,,
,,,,,,"Photo by @timlaman | Today’s surprise in the Borneo rainforest is viper love. A male Bornean green pit viper (Tropidolaemus subannulatus) snuggles on the much larger female (they're actually the same species), which I can only assume is a courtship behavior. There’s always something new to see every day in the forest. I’m on assignment in Gunung Palung National Park, West Kalimantan, Indonesia, documenting the biodiversity of this key refuge. Tune in @TimLaman for more from the field. #viper #snake #borneo #indonesia #gunungpalungnationalpark",327.862 Me gusta,2022-12-19T14:30:10.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320580234_2661668327298105_7035495981571228876_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=P_8TBLN9AuQAX8RsFTT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5Njc0Nzg2MTE0OTAwMzYwMA%3D%3D.2-ccb7-5&oh=00_AfDa40vKq7jbl_9dRODmqVdevApiiIO_ANvFvcDBjIijaQ&oe=64166655&_nc_sid=6136e7,imagenpreubaH347-1.jpg,"Photo by National Geographic on December 19, 2022.",347
,,,,,,,,,,,,
,,,,,,"Photos by @laurakmorton | Over the last few years, filmgoers across the United States have been revitalizing a classic American pastime: the drive-in movie theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins are still in operation in the country. And the pandemic brought in new customers. In Kane, Pennsylvania, the Kane Family Drive-In Theatre has been in operation since 1952. When it went up for sale, a local family bought it with the goal of keeping it running for the enjoyment of the town and future generations. For more photographs of people and places, follow along @laurakmorton.",76.002 Me gusta,2022-12-18T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320774847_884544016030748_5939048145923130006_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=4KHuSf_G3a4AX-uYgGF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjI0OTU5NDk0NjUxNDg2OQ%3D%3D.2-ccb7-5&oh=00_AfBv-jY8P3WobYhnCCAGW8LheGB7kHe0TJ_v4aw9A-S8YA&oe=64165105&_nc_sid=6136e7,imagenpreubaH348-1.jpg,"Photo by National Geographic on December 18, 2022.",348
,,,,,,"Photos by @laurakmorton | Over the last few years, filmgoers across the United States have been revitalizing a classic American pastime: the drive-in movie theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins are still in operation in the country. And the pandemic brought in new customers. In Kane, Pennsylvania, the Kane Family Drive-In Theatre has been in operation since 1952. When it went up for sale, a local family bought it with the goal of keeping it running for the enjoyment of the town and future generations. For more photographs of people and places, follow along @laurakmorton.",76.002 Me gusta,2022-12-18T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320848788_1601356570325593_845146548211084424_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=oFb-pv2c45YAX97CRIA&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjI0OTU5MjUwNTMwNzE3MA%3D%3D.2-ccb7-5&oh=00_AfD7RxBGisYUCyrOwU3BhKyovc0okZkYy6tU2VoGDdjedw&oe=64175B57&_nc_sid=6136e7,imagenpreubaH348-2.jpg,"Photo by National Geographic on December 18, 2022.",348
,,,,,,"Photos by @laurakmorton | Over the last few years, filmgoers across the United States have been revitalizing a classic American pastime: the drive-in movie theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins are still in operation in the country. And the pandemic brought in new customers. In Kane, Pennsylvania, the Kane Family Drive-In Theatre has been in operation since 1952. When it went up for sale, a local family bought it with the goal of keeping it running for the enjoyment of the town and future generations. For more photographs of people and places, follow along @laurakmorton.",76.002 Me gusta,2022-12-18T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/321033693_135959679285293_3050464621245664734_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=__DDToNWR0sAX_cPvoZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjI0OTU5MzkwNjIzNjI4OQ%3D%3D.2-ccb7-5&oh=00_AfASERwaQAc7jYHuwoyGvSsAfmrYwFee4NPIh0wVioGkMQ&oe=6417BF0C&_nc_sid=6136e7,imagenpreubaH348-3.jpg,"Photo by National Geographic on December 18, 2022.",348
,,,,,,"Photos by @laurakmorton | Over the last few years, filmgoers across the United States have been revitalizing a classic American pastime: the drive-in movie theater. Down from a high of about 4,000 in the late 1950s, an estimated 330 drive-ins are still in operation in the country. And the pandemic brought in new customers. In Kane, Pennsylvania, the Kane Family Drive-In Theatre has been in operation since 1952. When it went up for sale, a local family bought it with the goal of keeping it running for the enjoyment of the town and future generations. For more photographs of people and places, follow along @laurakmorton.",76.002 Me gusta,2022-12-18T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320496371_203348055513139_7783207709683944413_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=VCMqaq-dPhoAX93jui4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjI0OTU5NTg3NzU3MDA2NQ%3D%3D.2-ccb7-5&oh=00_AfDrx-09u1CE1FjUSXRy5pKtIv7nyWdXvex7qXLa5tOA6w&oe=641622EE&_nc_sid=6136e7,imagenpreubaH348-4.jpg,"Photo by National Geographic on December 18, 2022.",348
,,,,,,,,,,,,
,,,,,,"Photo by @joelsartore | Sand cats like Sven, as he's called, are master hunters. These felines skulk close to the ground, listening for prey burrowing underground. At the first hint of a potential meal, the sand cat will begin digging rapidly to expose and capture prey. While they feed primarily on small rodents, this species can also successfully capture hares, birds, spiders, and even venomous snakes. Photo taken @chattanoogazoo. To see more species featured in the Photo Ark follow me @joelsartore. #cat #sandcat #feline #hunter #wildlifephotography #wildlife #studioportrait #PhotoArk",410.927 Me gusta,2022-12-18T17:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320441869_850343939446926_4860001137347967923_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ztAhLQe1tYcAX8gn5T0&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjA5ODU4OTAyMTgzMzgxOA%3D%3D.2-ccb7-5&oh=00_AfD7xii_9zfRDNUMQjvfCqWKdXkfiDWWczJv39UIxbxg9g&oe=641677B5&_nc_sid=6136e7,imagenpreubaH349-1.jpg,"Photo by National Geographic on December 18, 2022.",349
,,,,,,,,,,,,
,,,,,,"Photo by @estherhorvath | In an old military bunker, scientists trace the rise—and sometimes the fall—of chemical pollutants in an industrial country.

Till Weber manages the German Environmental Specimen Bank, where cryo-storage tanks hold 400,000 vials of blood and urine, annually collected over four decades from German volunteers on behalf of the German Environment Agency.

It's part of the federal ministry's effort to monitor exposure to chemicals like lead, mercury, and plasticizers. The project traces which substances have accumulated at potentially dangerous levels, and considers whether bans and regulations of some of those substances have been effective. To read the story, go to the link in bio.",46.696 Me gusta,2022-12-18T14:30:11.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320344883_114516964712632_5403982059231021764_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Psbw6en3O_kAX-OWrYA&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NjAyMzA5ODc1NTc2NjI0OA%3D%3D.2-ccb7-5&oh=00_AfAYzBPkWq7_dWlLB0kiN__H1siE2gCK3x1WQPK3F1w-5g&oe=64162ED4&_nc_sid=6136e7,imagenpreubaH350-1.jpg,"Photo by National Geographic on December 18, 2022.",350
,,,,,,,,,,,,
,,,,,,"Photo by @stephenwilkes | A Day to Night image of J Bar L Ranch in Melville, Montana, from the September cover story on America's wild lands.

Located near Yellowstone National Park, the ranch aims to raise cattle while also conserving habitat for pronghorn, moose, trumpeter swans, and sage grouse, to name a few. Fences have been modified to allow wildlife to cross the ranch. Herds are bunched and moved frequently to mimic buffalo, whose tread shaped these grasslands. The bulls in this scene—assembled from 60 photos—graze before mountains known as the Crazies, as time passes from daybreak to sunset to starlit night.

I was deeply impressed by the ranch hands. They’re the real deal. Their whole being, their whole life, is connected to this land.

In my Day to Night series, landscapes are portrayed from a fixed camera angle over the course of a full day. A select group of these images are blended into a single composite. To see more from my travels near and far, follow me @stephenwilkes. #montana #ranch #jbarlmontana #cattle #daytonight",183.239 Me gusta,2022-12-17T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320445358_198033512710648_1550377452230293718_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vI6M9wcayuYAX_g9pF4&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTUyNDgxNTA1NjA5NzA5MQ%3D%3D.2-ccb7-5&oh=00_AfBy37YSHHcl5iQMPbQps0Fpr79EXaFiOuZcSMeyWSHwGg&oe=64163FF5&_nc_sid=6136e7,imagenpreubaH351-1.jpg,"Photo by National Geographic on December 17, 2022.",351
,,,,,,"Photo by @stephenwilkes | A Day to Night image of J Bar L Ranch in Melville, Montana, from the September cover story on America's wild lands.

Located near Yellowstone National Park, the ranch aims to raise cattle while also conserving habitat for pronghorn, moose, trumpeter swans, and sage grouse, to name a few. Fences have been modified to allow wildlife to cross the ranch. Herds are bunched and moved frequently to mimic buffalo, whose tread shaped these grasslands. The bulls in this scene—assembled from 60 photos—graze before mountains known as the Crazies, as time passes from daybreak to sunset to starlit night.

I was deeply impressed by the ranch hands. They’re the real deal. Their whole being, their whole life, is connected to this land.

In my Day to Night series, landscapes are portrayed from a fixed camera angle over the course of a full day. A select group of these images are blended into a single composite. To see more from my travels near and far, follow me @stephenwilkes. #montana #ranch #jbarlmontana #cattle #daytonight",183.239 Me gusta,2022-12-17T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320254907_447651640727325_9028932826750464243_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6TVuOIkJDPAAX-LAB4P&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTUyNDgxNjIxMjAyNjM4Mw%3D%3D.2-ccb7-5&oh=00_AfD8u0S-0yucKGxBznV4gfUR_Jn_BswJfhG__9c-toR9Eg&oe=64174807&_nc_sid=6136e7,imagenpreubaH351-2.jpg,"Photo by National Geographic on December 17, 2022.",351
,,,,,,"Photo by @stephenwilkes | A Day to Night image of J Bar L Ranch in Melville, Montana, from the September cover story on America's wild lands.

Located near Yellowstone National Park, the ranch aims to raise cattle while also conserving habitat for pronghorn, moose, trumpeter swans, and sage grouse, to name a few. Fences have been modified to allow wildlife to cross the ranch. Herds are bunched and moved frequently to mimic buffalo, whose tread shaped these grasslands. The bulls in this scene—assembled from 60 photos—graze before mountains known as the Crazies, as time passes from daybreak to sunset to starlit night.

I was deeply impressed by the ranch hands. They’re the real deal. Their whole being, their whole life, is connected to this land.

In my Day to Night series, landscapes are portrayed from a fixed camera angle over the course of a full day. A select group of these images are blended into a single composite. To see more from my travels near and far, follow me @stephenwilkes. #montana #ranch #jbarlmontana #cattle #daytonight",183.239 Me gusta,2022-12-17T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320245691_516583160236842_4027708257684149610_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0zYtBoYJZ4kAX_sV1lS&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTUyNDgxNDExNTE3MjgxNw%3D%3D.2-ccb7-5&oh=00_AfCBV9vjUpab_7Ao7-X99GEHrsE8kdDsg2EfehOPML1N0w&oe=64166D3C&_nc_sid=6136e7,imagenpreubaH351-3.jpg,"Photo by National Geographic on December 17, 2022.",351
,,,,,,"Photo by @stephenwilkes | A Day to Night image of J Bar L Ranch in Melville, Montana, from the September cover story on America's wild lands.

Located near Yellowstone National Park, the ranch aims to raise cattle while also conserving habitat for pronghorn, moose, trumpeter swans, and sage grouse, to name a few. Fences have been modified to allow wildlife to cross the ranch. Herds are bunched and moved frequently to mimic buffalo, whose tread shaped these grasslands. The bulls in this scene—assembled from 60 photos—graze before mountains known as the Crazies, as time passes from daybreak to sunset to starlit night.

I was deeply impressed by the ranch hands. They’re the real deal. Their whole being, their whole life, is connected to this land.

In my Day to Night series, landscapes are portrayed from a fixed camera angle over the course of a full day. A select group of these images are blended into a single composite. To see more from my travels near and far, follow me @stephenwilkes. #montana #ranch #jbarlmontana #cattle #daytonight",183.239 Me gusta,2022-12-17T22:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320487388_1231690274369843_4097387068085416616_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=LkA_crVgL24AX-fv2JT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTUyNDgwMTQ2NTI3MzQzMQ%3D%3D.2-ccb7-5&oh=00_AfBjiLLO_pEBxUPOGTK813kRQFCpsiJ_aT5rgxhvr61xfw&oe=64162807&_nc_sid=6136e7,imagenpreubaH351-4.jpg,"Photo by National Geographic on December 17, 2022.",351
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,"Photos by Matthieu Paley @paleyphoto | Iranians are probably the most hospitable people I have ever met. Anyone who has traveled to their country will tell you the same. Walking around the market, in the streets, or in the fields, you will inevitably be invited by random strangers to come for lunch or stay overnight in their homes, just because. Such kindness has taught me a lot: When I have visitors, I like to treat them as I’ve been treated in my travels there—but it can sometimes be challenging! Here are a series of kind souls we’ve met and who’ve hosted us during a trip across Iran by train, with @paleyography for National Geographic, in 2018. Read the full story at the link in bio. For more insights into our world, please follow @paleyphoto #iran",243.104 Me gusta,2022-12-17T17:00:23.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320489787_1331573160950538_6490263007340852671_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=z3OctOXV-NsAX-hgFem&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTM3MzgxMjAyMzg4MjMyNA%3D%3D.2-ccb7-5&oh=00_AfCFCvRvxzZQ0eMQHyggRx5_Wg3TGCJ09XRMRj3kx7fWFg&oe=6417700F&_nc_sid=6136e7,imagenpreubaH353-1.jpg,"Photo by National Geographic on December 17, 2022.",353
,,,,,,"Photos by Matthieu Paley @paleyphoto | Iranians are probably the most hospitable people I have ever met. Anyone who has traveled to their country will tell you the same. Walking around the market, in the streets, or in the fields, you will inevitably be invited by random strangers to come for lunch or stay overnight in their homes, just because. Such kindness has taught me a lot: When I have visitors, I like to treat them as I’ve been treated in my travels there—but it can sometimes be challenging! Here are a series of kind souls we’ve met and who’ve hosted us during a trip across Iran by train, with @paleyography for National Geographic, in 2018. Read the full story at the link in bio. For more insights into our world, please follow @paleyphoto #iran",243.104 Me gusta,2022-12-17T17:00:23.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320549343_394545716188716_8513416048510109935_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-41l9-pDBXwAX8wpGgc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTM3MzgxNzc4NjkyMDUxNg%3D%3D.2-ccb7-5&oh=00_AfBNXQP4FkIdsGl0kp_sNbo4ScjZnGi87RbfAfd3ECJX_g&oe=64167F25&_nc_sid=6136e7,imagenpreubaH353-2.jpg,"Photo by National Geographic on December 17, 2022.",353
,,,,,,"Photos by Matthieu Paley @paleyphoto | Iranians are probably the most hospitable people I have ever met. Anyone who has traveled to their country will tell you the same. Walking around the market, in the streets, or in the fields, you will inevitably be invited by random strangers to come for lunch or stay overnight in their homes, just because. Such kindness has taught me a lot: When I have visitors, I like to treat them as I’ve been treated in my travels there—but it can sometimes be challenging! Here are a series of kind souls we’ve met and who’ve hosted us during a trip across Iran by train, with @paleyography for National Geographic, in 2018. Read the full story at the link in bio. For more insights into our world, please follow @paleyphoto #iran",243.104 Me gusta,2022-12-17T17:00:23.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320507515_445395811140100_4797600247975742314_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AH6BE-grVcYAX8M1TXd&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTM3MzgyMTA1MDA4ODE4Ng%3D%3D.2-ccb7-5&oh=00_AfDvg-ik4d6Q1Dao17Pp3gzb9Cum2rrkvNRzhb7FP6bOxA&oe=6417A8C0&_nc_sid=6136e7,imagenpreubaH353-3.jpg,"Photo by National Geographic on December 17, 2022.",353
,,,,,,"Photos by Matthieu Paley @paleyphoto | Iranians are probably the most hospitable people I have ever met. Anyone who has traveled to their country will tell you the same. Walking around the market, in the streets, or in the fields, you will inevitably be invited by random strangers to come for lunch or stay overnight in their homes, just because. Such kindness has taught me a lot: When I have visitors, I like to treat them as I’ve been treated in my travels there—but it can sometimes be challenging! Here are a series of kind souls we’ve met and who’ve hosted us during a trip across Iran by train, with @paleyography for National Geographic, in 2018. Read the full story at the link in bio. For more insights into our world, please follow @paleyphoto #iran",243.104 Me gusta,2022-12-17T17:00:23.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320120299_537118575130967_4989778402889251937_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=uH7LX5hdxhQAX8BKr1S&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NTM3MzgxNTQ4ODM2OTgxMQ%3D%3D.2-ccb7-5&oh=00_AfC6AcZ47JT-JN5pROdzjIaI3w4T4ESn9Z7VYLcA4H5hkQ&oe=641789E4&_nc_sid=6136e7,imagenpreubaH353-4.jpg,"Photo by National Geographic on December 17, 2022.",353
,,,,,,,,,,,,
,,,,,,"Read the full story at the link in bio.

There is no single diagnostic test for it, and no medical consensus about what symptoms it encompasses. Experts weigh in on what you can do if you still feel sick.

Photograph by Jackie Molloy @jackiemolloyphoto",136.348 Me gusta,2022-12-16T21:30:08.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320013344_171688715551367_5757999740963391003_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=kjFxtukoABIAX8qmG3d&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDc4NDkxNzM2MzM4NDk0Mg%3D%3D.2-ccb7-5&oh=00_AfCJ7tnoigVKd9E4ruZPFzUDyJOfhz6rZEUdApNyaWqIZw&oe=64171E3B&_nc_sid=6136e7,imagenpreubaH354-1.jpg,"Photo by National Geographic on December 16, 2022.",354
,,,,,,,,,,,,
,,,,,,"For Aji Styawan, one of our 2022 Photographers of the Year, climate change has taken hold in his backyard—literally. Living nine miles from the coastline in Java, Indonesia, Styawan has made it his mission to tell the stories of climate change that he sees on a daily basis. “People have to understand,” he says. “If this is happening anywhere, it’s a big, big problem to everyone.”

📸 @ajistyawan | On a low coastal land in the province of Central Java, villagers from Timbulsloko prepare to add mud to their cemetery to raise it above the high tide line. Before adding mud, they mark the locations of the graves with bamboo sticks.

📸 Ahmad Samsudin | Styawan stands in tidal floodwater to photograph resident Kusmiyatun on her terrace. Her home faces a main road on the north coast of Central Java, where sinking land, coastal erosion, and rising seas result in extreme flooding.

Learn more about Aji and our other Photographers of the Year at the link in bio.",90.536 Me gusta,2022-12-16T18:00:11.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320031076_202667585585481_1458351517158177041_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Mc2O3WbNElkAX-50ob5&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDY3OTIzMjUyMTc0NzY5OA%3D%3D.2-ccb7-5&oh=00_AfD0oS1tDzV6k0UT2mFyf9lmt4LFlb9jwODxNdqhFfaf9w&oe=641681AE&_nc_sid=6136e7,imagenpreubaH355-1.jpg,"Photo by National Geographic on December 16, 2022.",355
,,,,,,"For Aji Styawan, one of our 2022 Photographers of the Year, climate change has taken hold in his backyard—literally. Living nine miles from the coastline in Java, Indonesia, Styawan has made it his mission to tell the stories of climate change that he sees on a daily basis. “People have to understand,” he says. “If this is happening anywhere, it’s a big, big problem to everyone.”

📸 @ajistyawan | On a low coastal land in the province of Central Java, villagers from Timbulsloko prepare to add mud to their cemetery to raise it above the high tide line. Before adding mud, they mark the locations of the graves with bamboo sticks.

📸 Ahmad Samsudin | Styawan stands in tidal floodwater to photograph resident Kusmiyatun on her terrace. Her home faces a main road on the north coast of Central Java, where sinking land, coastal erosion, and rising seas result in extreme flooding.

Learn more about Aji and our other Photographers of the Year at the link in bio.",90.536 Me gusta,2022-12-16T18:00:11.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320199381_1530394324050441_5974545822270148835_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BsvFdmqF0XUAX_pnGP3&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDY3OTIzOTUyNjE4MzA3OQ%3D%3D.2-ccb7-5&oh=00_AfBYWdYnJnv1rbimtGlnbV5mIx0XWt3sIYpBWI_lC8k-_Q&oe=6416D13F&_nc_sid=6136e7,imagenpreubaH355-2.jpg,"Photo by National Geographic on December 16, 2022.",355
,,,,,,,,,,,,
,,,,,,"Photos by Elliot Ross @elliotstudio | Medieval villages punctuated by stone defense towers, called koshkis, dot the fertile high-elevation valleys of Europe’s tallest mountain range, the Caucasus. Svaneti, a region in northern Georgia bordering Russia, has a long history of invasions: Persians, Mongols, Turks, and, in contemporary times, Russians. Because of the rugged surroundings, walls were seen as impractical; koshki stonemasonry came into being starting in the ninth century A.D.",95.758 Me gusta,2022-12-16T14:30:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/320490433_1518962245268036_1360561522893945989_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=h-u2xZzzks0AX8rRZWp&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDU3MzU0NDQ5OTgyMDY2NQ%3D%3D.2-ccb7-5&oh=00_AfBJHs0_rLsXuVdLCGq7caJ1Tkj9g_nAa8tXF7BRBrmjhQ&oe=6416566A&_nc_sid=6136e7,imagenpreubaH356-1.jpg,"Photo by National Geographic on December 16, 2022.",356
,,,,,,"Photos by Elliot Ross @elliotstudio | Medieval villages punctuated by stone defense towers, called koshkis, dot the fertile high-elevation valleys of Europe’s tallest mountain range, the Caucasus. Svaneti, a region in northern Georgia bordering Russia, has a long history of invasions: Persians, Mongols, Turks, and, in contemporary times, Russians. Because of the rugged surroundings, walls were seen as impractical; koshki stonemasonry came into being starting in the ninth century A.D.",95.758 Me gusta,2022-12-16T14:30:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/320291043_547018173980881_3281140014936025806_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QbtuA0XW7XQAX-H5tVR&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=Mjk5NDU3MzU0NTgyNTIwMjk0OQ%3D%3D.2-ccb7-5&oh=00_AfA9QERyaDAzT5MfoFKK_6jpCx5er-70zVT3jkII1JYltA&oe=6417921E&_nc_sid=6136e7,imagenpreubaH356-2.jpg,"Photo by National Geographic on December 16, 2022.",356
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
